"gene","module","MM_MEdarkred","MM_MEsalmon","MM_MEgrey60","MM_MEtan","MM_MEviolet","MM_MEbrown","MM_MEred","MM_MEorange","MM_MEblue","MM_MEyellow","MM_MElightgreen","MM_MEpurple","MM_MEdarkgreen","MM_MElightyellow","MM_MElightcyan","MM_MEblack","MM_MEpink","MM_MEgreenyellow","MM_MEmidnightblue","MM_MEdarkorange","MM_MEdarkturquoise","MM_MEsteelblue","MM_MEdarkgrey","MM_MEturquoise","MM_MEsaddlebrown","MM_MEcyan","MM_MEgreen","MM_MEmagenta","MM_MEpaleturquoise","MM_MEwhite","MM_MEroyalblue","MM_MEskyblue","MM_MEgrey","p.MM_MEdarkred","p.MM_MEsalmon","p.MM_MEgrey60","p.MM_MEtan","p.MM_MEviolet","p.MM_MEbrown","p.MM_MEred","p.MM_MEorange","p.MM_MEblue","p.MM_MEyellow","p.MM_MElightgreen","p.MM_MEpurple","p.MM_MEdarkgreen","p.MM_MElightyellow","p.MM_MElightcyan","p.MM_MEblack","p.MM_MEpink","p.MM_MEgreenyellow","p.MM_MEmidnightblue","p.MM_MEdarkorange","p.MM_MEdarkturquoise","p.MM_MEsteelblue","p.MM_MEdarkgrey","p.MM_MEturquoise","p.MM_MEsaddlebrown","p.MM_MEcyan","p.MM_MEgreen","p.MM_MEmagenta","p.MM_MEpaleturquoise","p.MM_MEwhite","p.MM_MEroyalblue","p.MM_MEskyblue","p.MM_MEgrey","GS_AGE","p.GS_AGE"
"ENSG00000266651.1","pink",0.0466107225675793,0.265057650973987,-0.212504575334292,-0.365751646399896,0.152434939437447,0.0626148776915845,-0.12236001037876,-0.100659974163892,-0.0859310114322621,-0.296543006623799,0.201091716101987,-0.0227812025121743,0.0834212827203216,0.0439529613970409,0.353973244422335,0.406882941319719,0.482484339942431,0.311737188118364,0.393186466926525,0.0487062929760463,0.113121708069674,0.169717017385971,0.000373522040052391,0.213221518202528,0.096358139490734,0.1962047217564,0.211049460662716,-0.0321226787932045,0.102211666435126,-0.00201164955471374,0.0317825590663536,0.00191801988940729,0.212204660612436,0.182930989012265,1.28293185897901e-14,8.31829734942617e-10,2.70946947137959e-27,1.19393492751382e-05,0.0734784654900749,0.000452478281403507,0.00395328186311246,0.0139527537592415,4.55532109732076e-18,6.55533874261484e-09,0.515274767927573,0.01701334403595,0.209199370063164,1.48758050225187e-25,5.81292693740907e-34,6.38997682941294e-49,6.80200071236279e-20,1.23260781531727e-31,0.164004210900856,0.00119186291676674,1.04982335076789e-06,0.991489401596234,7.27767049903126e-10,0.00581355396997002,1.53062472653999e-08,1.08945321399172e-09,0.358847719303914,0.00342774685662675,0.954189394528118,0.363961322071298,0.956319411377146,8.79537092167848e-10,0.0855907920097316,0.0143369678846205
"ENSG00000104918.8","pink",0.00528424223659343,0.0743402634477278,-0.110348669401091,-0.274912447610079,0.246262783110233,0.21987137861086,-0.0149111306880608,-0.175920165885861,-0.257626688151316,-0.371188683293534,0.0836971991803792,-0.000131305824838984,-0.0508067602963617,-0.00452288020780383,0.248912704259933,0.484251251330455,0.481799877622107,0.225885761896229,0.166119926218062,0.0256801602522515,0.162523530379197,0.136209850845734,-0.0675197562549925,0.078877125823242,0.147782189809869,0.352540639326696,0.256838963936451,0.0637221328791653,0.191233464994381,-0.000394650908795598,0.00896517009144657,0.0200081184839872,0.0549881762920775,0.880052261389776,0.033513721305062,0.00157292926418525,1.19066712102639e-15,9.14464253279471e-13,2.05991146494489e-10,0.670224229059286,4.12095555329555e-07,7.22486546443939e-14,4.02785793663833e-28,0.0166503018698783,0.997008182753665,0.146550409749891,0.897230741974924,5.1167882478006e-13,2.56438051203826e-49,9.08822775668712e-49,6.34990605538627e-11,1.77832178373365e-06,0.463272821828701,2.97880246331559e-06,9.30760554757615e-05,0.0535619441120765,0.0240701971583794,2.2002944997995e-05,2.39401310188511e-25,8.64989534138089e-14,0.0685214541603434,3.54790450148505e-08,0.99100800585059,0.797932939858738,0.567709345310598,0.116070168756143,0.0567054688906156,0.105094836671943
"ENSG00000207406.1","pink",0.192959965242018,0.300736996694553,-0.182879640829027,-0.245304692010489,0.212328240394989,0.152818508872543,-0.0306964387943168,-0.154107320176395,-0.18099759293525,-0.326713276132005,0.123421860127916,-0.0523177834961707,0.0147956614537093,0.0154687309829027,0.327200894838076,0.461147419671719,0.481725670622483,0.278019206531601,0.368539364062045,-0.00149943036416964,0.0363033286837564,0.0763080933971798,-0.0826856182277364,0.100704258709186,-0.00510740288839138,0.107417231299528,0.137047932857292,0.0108240848884244,0.109219600981523,-0.0312629814087669,0.0122592619416852,0.0120283598733828,0.135577066198171,2.6561761386332e-08,1.46301330034965e-18,1.38695696720826e-07,1.12619563653312e-12,8.59565082871301e-10,1.13433302328712e-05,0.380593268566008,9.54154037265328e-06,1.86970346916946e-07,8.43582509414694e-22,0.000403033942711318,0.134898523527455,0.672629239649663,0.658658244584934,7.28167903141065e-22,2.60070498169919e-44,9.44156393526365e-49,5.51415528838727e-16,1.02428849032062e-27,0.965845657076195,0.299710373077238,0.0290866601864155,0.0180153974234037,0.00393732356902098,0.884037539367968,0.00209505908763677,8.41576893572184e-05,0.757236293062906,0.00175794779020443,0.371860335043415,0.726263313595002,0.731217934547173,0.000100392238945262,0.056881677664785,0.104016821997034
"ENSG00000224420.4","pink",0.277119678135264,0.454520945673155,-0.242983504804854,-0.319523803878887,0.256927219526847,0.175050268696685,0.0712318716872784,-0.357838449626732,-0.245952297736086,-0.442653614727165,0.290227269828669,-0.0178200038609728,0.0561877079565576,0.00939588084248339,0.241277057814589,0.473191658284923,0.481701881039225,0.343825705038509,0.275861064189308,0.119543910045203,0.16482555010451,0.221656663781151,-0.0621092637749627,0.15679277910917,0.100428235887292,0.258118524076157,0.312404810144165,-0.0779586273312553,0.0724712669064164,-0.0447996681440367,-0.014436909639762,0.00140677847821721,0.227139735705152,6.89785748759889e-16,6.04783905655599e-43,1.85844110843857e-12,7.15840800553921e-21,8.47744018503001e-14,4.70785251728455e-07,0.0416747346252351,4.07034520221742e-26,9.78407507386228e-13,1.42871869589223e-40,2.43291010746827e-17,0.610804370258537,0.108313678320026,0.788450128529568,2.67693309247469e-12,7.13109983254908e-47,9.55770162068977e-49,4.10685948377939e-24,9.42245694958674e-16,0.000612305619745917,2.14385319018783e-06,1.45769388540485e-10,0.0758374382261953,6.62417993154373e-06,0.00403775073518235,6.45477110356042e-14,5.62249223742969e-20,0.0257703062453241,0.0382388963915996,0.200550356102046,0.68012263735726,0.967954931059298,4.9472376884483e-11,0.100731827617219,0.00392741840552058
"ENSG00000248936.1","pink",0.0132680447222719,0.136948770046914,-0.295635271815263,-0.308114019898111,0.054563997453679,-0.122910735779136,-0.261861103008602,0.0563197777642079,0.0989676663376021,-0.0996012857395749,0.0129400961400642,-0.0352978781770772,0.0592015858955136,0.0510354912399896,0.43718027402857,0.237592250406599,0.477843768845006,0.267268707660589,0.376812798388934,0.0589669574564361,0.154426669121501,0.117061491320827,0.080462376253355,0.297815324158053,0.0313624742714253,0.133777972046905,0.126937367592701,-0.060874751625539,0.0447133538609579,-0.0689667487974764,-0.0050384065549759,-0.0384072985090312,0.186360010661726,0.704753402293483,8.51692394849578e-05,5.81053582228157e-18,1.89592640757707e-19,0.118915022518077,0.000426169058807196,2.71650824968018e-14,0.107485313179287,0.00460882766786415,0.00435267185383839,0.711721297399394,0.313303536263882,0.0906265619819385,0.144738834436588,1.65329515253063e-39,5.83095995798471e-12,6.85374091072575e-48,7.59021518994431e-15,5.39511140246941e-29,0.0919145197929382,9.13924388793005e-06,0.000795200396719616,0.0213637441760502,3.2339476034751e-18,0.370339611749966,0.000124265591591514,0.000272978781350676,0.0818569170025684,0.201419933130325,0.0486291164552458,0.885593251431266,0.272553686636205,7.91839841743979e-08,0.109829811070192,0.00165561064061729
"ENSG00000187116.14","pink",0.0225951172985351,0.00212554410072075,0.0354225972421248,-0.139070651618038,0.260057145964388,0.314805500337405,0.0157580059837364,-0.116650046732508,-0.349288180396911,-0.371746671083941,-0.0491804325146746,-0.12530900678385,-0.0287948898031128,0.0361436814772922,0.211480275551904,0.507553188466212,0.476200277679529,0.116540855669171,0.112074734956695,0.000814853031834883,0.130766700115315,0.00914489536434494,-0.0985680160820483,-0.0140281057758981,0.141560852892284,0.393395752762393,0.259601499072703,0.0918363666693909,0.162773949249006,-0.0482773659892735,-0.0280303021925656,-0.0744529263623822,-0.0834159196449458,0.518713146270377,0.951598805883784,0.311595731963188,6.58386207278069e-05,4.12985228463816e-14,2.82341889917735e-20,0.652689717092799,0.000830008607134449,6.98794447918836e-25,3.30536703078942e-28,0.159933798857503,0.000327376835092154,0.410812209804967,0.301842090702768,1.00601533161736e-09,9.05333725324615e-55,1.57428500734477e-47,0.000839480212178612,0.00132442362530832,0.981435115543935,0.000176542026525295,0.793972283322962,0.00477732586978083,0.688700055186817,4.84407011486278e-05,1.13786418246087e-31,4.5884274202983e-14,0.00858573745464668,2.87473524760599e-06,0.167753163132911,0.423353044558164,0.0332455653500769,0.0170204687610891,-0.0487920134074815,0.163262601691186
"ENSG00000253958.2","pink",-0.07367562992307,0.035026518077668,-0.240659861001964,-0.330795083403015,0.142764209897893,-0.017933701511229,-0.178220533352368,-0.0833862487574706,-0.0300391326017398,-0.218004733885417,0.0416912550038005,0.00218946579959493,0.106276136598296,0.0886444580671264,0.312747449113276,0.265352074847631,0.476105691279574,0.200848311284959,0.178830292318657,0.0813710392762452,0.216894681273793,0.180522127945476,0.102686651127613,0.315384043475873,0.167671253969852,0.283726040432803,0.323850768613118,-0.0360890643617345,0.201469420693917,-0.00121760117514313,0.139450077973732,0.109597431228624,0.160255469918244,0.0351335239185612,0.317040535100254,3.05254422802478e-12,2.44157991043188e-22,4.16878374256325e-05,0.608529766246084,2.88873206994902e-07,0.0170599331103504,0.390881399571609,2.94783730854548e-10,0.233616868402918,0.950145096631153,0.00233806898805733,0.0111995144696505,5.09799470199743e-20,1.19666412976946e-14,1.65123511653902e-47,6.84160810633232e-09,2.62708176376855e-07,0.0199349214861157,3.64254512898233e-10,2.01524696060563e-07,0.00328006329795025,2.38931075871645e-20,1.4186884373672e-06,1.30681397034818e-16,1.99015492349641e-21,0.302573682361949,6.13400221636768e-09,0.972262341327699,6.28519197858479e-05,0.00169391961022105,4.10071894562013e-06,0.0315883244549519,0.366901884277491
"ENSG00000233058.3","pink",0.0510077759178951,0.185827815263656,-0.19544575755053,-0.358613897521856,0.395344240477024,0.119911792632952,-0.0693800772301268,-0.333262931244097,-0.163350421675255,-0.445331844002337,0.28503180463771,0.160316473043718,0.180093764743666,0.13995659324073,0.288372419151388,0.407192084726291,0.475535447878929,0.349378430466538,0.226701259952771,0.240105924975148,0.228694480492041,0.410050228114353,0.149240372337885,0.324691073624728,0.332854576514421,0.32895794885171,0.426296835563549,0.0690219421421,0.146092638800339,0.0449689947264223,0.111230645620285,0.0765364265417389,0.335315677869445,0.144957426691644,8.63297340715676e-08,1.74272383751544e-08,3.13164744305877e-26,5.38897220904276e-32,0.000588794893888643,0.0472920737785256,1.14327348719195e-22,2.64823923340819e-06,4.24117427732852e-41,9.35628235115176e-17,4.06584825772088e-06,2.15568424741976e-07,5.90639472573395e-05,3.94792916157167e-17,5.13595468556976e-34,2.2010098341933e-47,6.78443408994588e-25,5.39934605446113e-11,3.43326024912085e-12,3.62300031036775e-11,1.62473264907955e-34,1.82020755955508e-05,1.54836836935353e-21,1.29683131279252e-22,4.27591412524085e-22,1.88770493064477e-37,0.0484487633229127,2.73490856142575e-05,0.198852419858331,0.00144104230629196,0.0286070727985163,6.05008864837938e-23,0.0815081261669033,0.0197267532336205
"ENSG00000171940.14","pink",0.156226251787075,0.221784429921362,0.0606133249612106,-0.180770409811099,0.4148316989579,0.363046868070994,0.0780312349876124,-0.391469968675892,-0.427500417141195,-0.583871890573685,0.250709402749051,-0.00470915292120555,0.0320178886648302,0.0455240971332576,0.116574315563245,0.518487781279693,0.474701704230422,0.200199620252872,0.219824121756853,0.0992567563082234,0.102265041988326,0.264691819134162,0.0771556617881199,0.129193953451608,0.213020420584341,0.391274823748313,0.525320222601053,-0.0347400644966321,0.151223079632933,0.0157539972910977,0.00263751638077387,0.0152484688526272,0.130579623254516,7.1579225830194e-06,1.42190011002515e-10,0.0831800084908832,1.93793363085315e-07,2.3103943700902e-35,6.89957524835703e-27,0.0256322373121253,2.37009620897586e-31,1.12735695787687e-37,6.44232428958191e-76,3.43826345415533e-13,0.893023141492051,0.360418381811824,0.193359670299133,0.000836567206008708,1.77576539206045e-57,3.34723106113305e-47,7.6650835425531e-09,2.07877013950637e-10,0.00449031185898846,0.00341085500157087,1.39866831237211e-14,0.0273405163375832,0.000211453863961446,7.55602599292082e-10,2.55235252812759e-31,3.21331373486594e-59,0.321016921886144,1.40246906582249e-05,0.652772276958507,0.939960435578014,0.663217475787704,0.000180391388226513,0.00997227856596722,0.775808807977225
"ENSG00000163072.16","pink",-0.13028367855376,0.0647505475524807,-0.288560906245502,-0.481799609677999,-0.140214778174158,-0.175687875644922,-0.37803680007483,0.038662823015691,0.0993122071878594,-0.243320934343895,0.105400577632366,0.137747029301592,0.134468592456624,0.103466548278321,0.157875698684516,0.234483973421555,0.474185963312114,0.466958944495257,0.355402895424851,0.143452398140528,0.271183281064735,0.197900993342246,0.132618550001006,0.444930565445165,0.105003904462403,0.213727809220111,0.436671351301247,0.00653905884240675,0.135170766067775,-0.0786264593015186,0.0469544982124321,-0.0109507302460315,0.380467056034693,0.000186642093579276,0.0641664240297756,3.75903005809754e-17,9.08947963406442e-49,5.72171659271958e-05,4.2703844164552e-07,3.46502092709631e-29,0.269373789791882,0.00446789669064754,1.72848555434392e-12,0.00254170715465122,7.73413529945651e-05,0.000114530582261919,0.00305007959141016,5.70784440593314e-06,1.1132013404714e-11,4.33567015455458e-47,1.55480709068881e-45,9.22998145748297e-26,3.82372594825727e-05,2.96115605949227e-15,1.14313108700764e-08,0.000142379748454567,5.09114444307708e-41,0.00263919000453213,6.62034907040648e-10,2.07130645240821e-39,0.851866327153414,0.00010537193826081,0.0245242579428546,0.179719916416883,0.754486577332099,1.43043156495052e-29,0.225798101594329,6.46132418904364e-11
"ENSG00000261592.1","pink",0.115023457023786,0.361731052965107,-0.204297820709221,-0.336560829139207,0.101037349606138,0.139849416989803,-0.0584626631771606,-0.170710354182105,-0.160235789425032,-0.394393362507048,0.290542169382725,0.0170573632300902,0.0565947663271644,0.0239440269575315,0.235135198675906,0.474642088790737,0.47280791619681,0.356381560508576,0.490250908964263,0.0451194693693444,0.0264838015261963,0.12408072557346,-0.0563876080661752,0.149455157454347,0.0697574396255509,0.166920769566198,0.258504084082904,-0.0598352354239626,0.0888900860813175,-0.0539155043500278,0.0110456878071083,-0.00342490835153219,0.241895509511485,0.000981890727751488,1.08368104484763e-26,3.71464707852408e-09,4.10290181563164e-23,0.00381915069867968,5.98470019887082e-05,0.0947324484882539,9.05846546109977e-07,4.1120296397085e-06,7.76563419728937e-32,2.24015533518328e-17,0.62615774939983,0.105776610355057,0.494059315793744,9.72893570811826e-12,3.4489318836855e-47,8.63710558972777e-47,6.64807225808794e-26,1.10955881491695e-50,0.197352346001813,0.449391650126635,0.000374937889090442,0.107061820445198,1.76980017145666e-05,0.0460984561110207,1.58295336445111e-06,5.90794471639057e-14,0.0872205481381649,0.0109758318161761,0.123369397952414,0.752426898587996,0.92208692341631,2.34605459544641e-12,0.110069595860497,0.00161691644628904
"ENSG00000127311.10","pink",0.115984815773615,0.161972389206996,-0.105967323662561,-0.101991648812028,0.330239440947812,0.182878423362004,-0.013964064209472,-0.105755227196221,-0.191783920526758,-0.263433500003688,-0.013261553940804,-0.218736839007417,-0.0295480544177311,0.0296833937456676,0.448195276806732,0.379721776898259,0.472757288834135,0.0473004233522221,0.289278555084741,-0.00541877871517684,0.0575560301593898,0.0420157323721676,-0.00905351148217425,0.071118321823306,0.100834451060494,0.150429171246626,0.125480128793587,-0.00687066051514149,0.0655811775022691,-0.022607704184485,0.0022221783905282,0.0235778547685976,-0.00748835057049465,0.000889284392911378,3.22069690566062e-06,0.00240812574296123,0.00349818159948326,2.89367391765162e-22,1.38722635101437e-07,0.69004742068579,0.00245734689506357,3.23605225645651e-08,1.88059972497148e-14,0.704891074072558,2.56225235712941e-10,0.39867667556822,0.396519054116805,1.14373130772208e-41,1.87778540186576e-29,8.85805796981583e-47,0.176531167904657,3.1178510587318e-17,0.877022351593286,0.0999720306919284,0.22999496990678,0.795985480036427,0.0420021709791311,0.00389074532166062,1.55741193459993e-05,0.000321216900830975,0.844447745456182,0.0608177843029203,0.518480200302162,0.949401209633059,0.500689320430455,0.830665942450769,-0.0543074661637749,0.120661804523982
"ENSG00000264304.1","pink",0.0140044372466591,0.190572043378921,-0.291926170870183,-0.320312260199673,0.111762167699562,-0.0504695713743361,-0.200182680231476,-0.0554592312970795,0.0259054911532837,-0.221181403115865,0.143182267455421,0.0419845004743389,0.111901914381999,0.0715639623490522,0.401524952513767,0.316250747473002,0.47253097613321,0.346552498535817,0.369931804982053,0.0971040260132901,0.176339926547336,0.169688361999084,0.0477550663527211,0.275186236335751,0.0779662272219792,0.164409257957018,0.185444449964806,-0.0263392853829544,0.0697725579541826,-0.0121732093183091,-0.00058338580780796,-0.00979578405090147,0.261111584766854,0.689197900956146,3.96121581817514e-08,1.55664905172516e-17,5.67790315648853e-21,0.00136655476576781,0.149252490958382,7.68782784900586e-09,0.112973790361404,0.459356830787841,1.59871772925136e-10,3.95581232266196e-05,0.230341844545343,0.00134756799073207,0.0407294609779968,4.86919981443849e-33,1.85934248604045e-20,9.91642329286802e-47,1.70394275749898e-24,6.27838771945554e-28,0.0054431397050282,3.86360646579773e-07,1.05428679724106e-06,0.172404518466316,1.11301204400737e-15,0.0257558244602537,2.27600329752419e-06,9.18592354502103e-08,0.451870352476614,0.046051168480947,0.728108479525531,0.986708074680538,0.779673490625382,3.23420536610153e-14,0.129030153387894,0.000215440401830527
"ENSG00000159871.15","pink",0.0435444561257521,0.248585067458063,-0.255106358691316,-0.324864521995809,0.158276986025183,-0.0439550071102974,-0.164144667604685,-0.0837229848074011,0.00805904193960644,-0.206677151652149,0.138683293770324,-0.0846820582859216,0.17238672148938,0.158698893020617,0.381171285807002,0.258850682927749,0.472526048359577,0.194085803818403,0.301118265159315,0.170196751823714,0.158795346119398,0.241234305200911,0.166429475138045,0.335818560562275,0.214995919325337,0.247505878856007,0.282574320333244,0.0349621031839287,0.119032003929499,0.0348665614767293,0.383492578777547,0.187306350304336,0.221011293255534,0.213467339969979,5.4996589904637e-13,1.28244515813774e-13,1.47004351863764e-21,5.40010279400191e-06,0.209178153319436,2.36401712925089e-06,0.016616723440294,0.817978708012104,2.42237157021479e-09,6.90257390571156e-05,0.0154092405310267,7.04862487419338e-07,5.09367367236524e-06,1.10539066664853e-29,5.45534851765762e-14,9.94081389542629e-47,2.19613083796128e-08,1.318266879356e-18,9.77740655918099e-07,5.02599210087639e-06,2.70142336696529e-12,1.70021039716299e-06,5.17288841674938e-23,5.21747034322784e-10,6.9701173550563e-13,1.75214976282062e-16,0.317931884038535,0.000646473744015122,0.319256969674166,4.7049674789282e-30,6.78650996417183e-08,1.65235967319693e-10,0.122749105048231,0.000433738773609614
"ENSG00000141934.10","pink",0.0743167366452895,0.218984329492088,-0.255836052444494,-0.359895975983648,0.135146616441761,0.0370360723777756,-0.10009588378357,-0.224602613767514,-0.105263394698968,-0.356791900779878,0.187366921947832,0.0550942219839405,0.171879334248448,0.133325469514985,0.180862876662124,0.337010546667023,0.472452020057463,0.322901983092078,0.252014565663409,0.206503210831036,0.19042851755732,0.24206006230288,0.0862058862856268,0.31921832108401,0.192944098980665,0.284247872215324,0.432022991771772,0.068672138347667,0.194697786417352,0.00099322435247531,0.282049684733145,0.208128235959009,0.291816519429112,0.0335699513965392,2.44338553156243e-10,1.08684023750433e-13,2.02691506417901e-26,0.000105675128508123,0.290055100753075,0.00416174920096768,8.18526719562844e-11,0.00257504184401277,5.79157948796087e-26,6.71965481042559e-08,0.115367357497968,7.60662063546185e-07,0.000131060706959496,1.90987793195798e-07,3.56436172933636e-23,1.03144798068333e-46,2.63974024673994e-21,2.57075607014048e-13,2.49971341662642e-09,4.05686840989287e-08,2.26498592330528e-12,0.013648990004844,7.82932016946511e-21,2.66328360739275e-08,1.14370489203443e-16,1.59483580210474e-38,0.0496013476508305,1.97949020849605e-08,0.977372252501498,2.00165353745248e-16,1.86168439542845e-09,1.60231311206564e-17,0.0955211324840424,0.00625610470386471
"ENSG00000261488.1","pink",0.187410526655189,0.262245699924298,-0.122918251224122,-0.202010665053064,0.478543435081194,0.148693111662482,0.016938505647298,-0.249494592925349,-0.175400825634333,-0.318012740420299,0.129537334733436,-0.0744141973136965,0.0974362645443724,0.0388980490975771,0.405795705285096,0.37326523921573,0.472000820367772,0.133812301497086,0.274016588367729,0.0891134048940198,0.121929606854105,0.288630442489962,0.102911503266665,0.208624126315203,0.241114035212429,0.22798222309557,0.241987687446467,0.00751463638181599,0.0509619426296245,0.0322754995582017,0.194733039515611,0.126108712968009,0.15606774076589,6.67192139328973e-08,2.48338744038663e-14,0.000425820098616667,5.57574955873207e-09,4.80374074483547e-48,1.95488627812415e-05,0.628565440863848,4.5001658400334e-13,4.46225647468089e-07,1.11387106138818e-20,0.00020332007100727,0.0333375392937859,0.00528510220313716,0.26646904766888,8.97563336466319e-34,1.92625544591175e-28,1.29132805243821e-46,0.000123763840134784,1.4838856211774e-15,0.010775913499223,0.00047408437546044,3.69161305487274e-17,0.00321218985627974,1.70075912676379e-09,2.77150078785265e-12,4.1799538225132e-11,2.30029857772464e-12,0.830080577665701,0.14531947011703,0.356564855043207,1.96766283515333e-08,0.000299506800307304,7.31446072911797e-06,0.0404134935464087,0.248271332545444
"ENSG00000170545.17","pink",0.0262135496393236,0.241145429414679,-0.365308021274031,-0.437248632342991,0.0118279405195605,-0.236048908601333,-0.301036305191586,-0.0102483084540906,0.159010545779359,-0.111582490820017,0.0888885963519238,-0.0988361015479191,0.205597941157247,0.0887120427373372,0.355657882386628,0.0998831143557448,0.47185685890331,0.201650091160971,0.343842010904241,0.151844566045663,0.290095158679568,0.234962645991287,0.248671031976106,0.518627855711613,0.24490666004611,0.305907920741376,0.372620308296591,0.0382961885822167,0.147356569865757,-0.00389689648197285,0.159404885012744,0.109866585372292,0.309895015880865,0.454033201001648,2.75303864021838e-12,3.16031734407169e-27,1.60394188879995e-39,0.735527566542498,8.04784762187183e-12,1.34814053064654e-18,0.769775737465824,4.87807056075118e-06,0.00139132858924707,0.0109771764164284,0.00466369456755909,2.94263117169833e-09,0.0111375685929404,8.47461019660292e-26,0.00424293224204672,1.38721289755435e-46,5.94187556025518e-09,4.08541721913715e-24,1.29153603433756e-05,2.51855887078015e-17,1.00828913852295e-11,5.39656818968328e-13,1.63704347502417e-57,1.22765500608297e-12,3.51452966016731e-19,2.42359575239885e-28,0.273944369817804,2.32474134099244e-05,0.911391180509561,4.61774815590749e-06,0.00164962165972455,1.14752029900611e-19,0.109895588137501,0.00164491237588791
