"gene","module","MM_MEdarkred","MM_MEsalmon","MM_MEgrey60","MM_MEtan","MM_MEviolet","MM_MEbrown","MM_MEred","MM_MEorange","MM_MEblue","MM_MEyellow","MM_MElightgreen","MM_MEpurple","MM_MEdarkgreen","MM_MElightyellow","MM_MElightcyan","MM_MEblack","MM_MEpink","MM_MEgreenyellow","MM_MEmidnightblue","MM_MEdarkorange","MM_MEdarkturquoise","MM_MEsteelblue","MM_MEdarkgrey","MM_MEturquoise","MM_MEsaddlebrown","MM_MEcyan","MM_MEgreen","MM_MEmagenta","MM_MEpaleturquoise","MM_MEwhite","MM_MEroyalblue","MM_MEskyblue","MM_MEgrey","p.MM_MEdarkred","p.MM_MEsalmon","p.MM_MEgrey60","p.MM_MEtan","p.MM_MEviolet","p.MM_MEbrown","p.MM_MEred","p.MM_MEorange","p.MM_MEblue","p.MM_MEyellow","p.MM_MElightgreen","p.MM_MEpurple","p.MM_MEdarkgreen","p.MM_MElightyellow","p.MM_MElightcyan","p.MM_MEblack","p.MM_MEpink","p.MM_MEgreenyellow","p.MM_MEmidnightblue","p.MM_MEdarkorange","p.MM_MEdarkturquoise","p.MM_MEsteelblue","p.MM_MEdarkgrey","p.MM_MEturquoise","p.MM_MEsaddlebrown","p.MM_MEcyan","p.MM_MEgreen","p.MM_MEmagenta","p.MM_MEpaleturquoise","p.MM_MEwhite","p.MM_MEroyalblue","p.MM_MEskyblue","p.MM_MEgrey","GS_AGE","p.GS_AGE","target_module"
"ENSG00000272037.1","midnightblue",0.192453953496213,0.58459185024061,-0.374681245932632,-0.411332612116613,-0.0192362702244638,-0.102611096420519,-0.226373140042231,0.00678490118130108,0.10214774719556,-0.223060331658136,0.356827820853048,-0.109366134551287,0.0609381909500769,0.0507371229284577,0.418290075036157,0.362212800437701,0.452601552228547,0.411256203562067,0.824581264438084,0.00526209180576456,0.0650471196595212,0.0770207785142911,-0.0297606726567176,0.24364523294178,-0.0345568302468393,0.0233057277272396,0.0599272735407057,-0.0302020098258139,-0.0348138682446477,-0.0439845965709844,0.0275609739116791,-0.0378123362099815,0.367067568113709,2.89215382731176e-08,3.82123838620008e-76,1.16123456443175e-28,9.65908428039108e-35,0.582744493357471,0.00330316117094829,5.76381433193569e-11,0.846365058316817,0.00344807548812907,1.10836745847372e-10,5.72202134845392e-26,0.00173285665428779,0.0815384305810905,0.147105369624605,5.52590153360582e-36,9.1879558978485e-27,1.48537314212188e-42,9.96368737564108e-35,4.64587271657378e-204,0.880551282832072,0.0629537774957278,0.0276122088337449,0.395290211439888,1.6119926391484e-12,0.323577457449039,0.505646845688191,0.0867345116074701,0.388316465541039,0.319989323144758,0.208871445585317,0.431160547290822,0.28005677669764,1.713884017097e-27,0.143196712448685,3.94864109005178e-05,"midnightblue"
"ENSG00000281026.1","midnightblue",0.193210178544403,0.511435108159091,-0.364423991000586,-0.47875181360662,-0.125166570926529,-0.305620781137564,-0.447510579386272,0.108869946867586,0.277244049608887,-0.161514592271965,0.234656516333426,-0.086428966666447,0.237824803360338,0.179339573764956,0.408083361039665,0.219803394956842,0.499804579313072,0.521015601399669,0.800384957786534,0.12532971761761,0.294687563271029,0.177066272831996,0.192555866961019,0.498746840638526,0.0316166497018882,0.134871675682303,0.292443643416651,-0.0145301310596166,0.0532382001906103,-0.0251815267222677,0.0822258990689768,-0.00329958184683554,0.534632361210299,2.54649031114251e-08,1.0159769657056e-55,4.29167050533838e-27,4.32057579693019e-48,0.000332588112974275,3.8070428798199e-19,1.56644263620659e-41,0.0018191722756874,6.68792711633238e-16,3.4358136136565e-06,1.07420918143789e-11,0.0134067660238341,5.55352053368488e-12,2.42619931752382e-07,3.59147193444933e-34,2.08709454566776e-10,6.55739553481346e-53,4.06773548773391e-58,1.62289740969178e-183,0.000326625474155585,7.48454098369752e-18,3.45442829829212e-07,2.84304999800483e-08,1.16664163612701e-52,0.366472143595147,0.000109185345354167,1.35787188576533e-17,0.678172411590931,0.128159398438419,0.47200415630859,0.018667456270496,0.924929397926717,1.16736589177183e-61,0.232820016078177,1.56775099047697e-11,"midnightblue"
"ENSG00000227782.2","midnightblue",-0.00609527243613433,0.376286697751738,-0.312977995894767,-0.590133757654434,-0.181716579767471,-0.197233804843462,-0.467714572484735,0.152936081117936,0.171251844017863,-0.268117580810164,0.247188181490848,0.00520182840460552,0.164679226258459,0.123696662064254,0.370652524322767,0.379668892721598,0.585348485731119,0.618192958612498,0.791187781704866,0.0940493884251761,0.178052435225949,0.142622132142381,0.0953200244528324,0.442912047509191,0.0584125978859072,0.148647712519215,0.328192779735893,-0.0156805503889534,0.0762697640170088,-0.0609334183585518,0.0506747457728304,-0.0334365144002166,0.488444935925083,0.861815095773323,6.5222977094336e-29,4.77256490429106e-20,6.56074281460714e-78,1.66870559543819e-07,1.28260415928903e-08,1.07366238316349e-45,1.11663886529905e-05,8.35559726967296e-07,6.19690707892068e-15,7.47205900919247e-13,0.881909180807153,2.18944187207717e-06,0.000391084963548677,4.86868534381771e-28,1.91434482736603e-29,2.20393015080625e-76,2.14128203978697e-87,1.94693738144592e-176,0.00710817709704599,2.96517122817703e-07,4.24360249183833e-05,0.00636684818133195,1.27132006891253e-40,0.0950159370007985,1.96647451118676e-05,5.3938598010996e-22,0.654285681875296,0.0291678399654829,0.0815623556073512,0.147603831349629,0.339520867363294,2.87431115179037e-50,0.274480582055811,1.32411313508029e-15,"midnightblue"
"ENSG00000258559.2","midnightblue",0.0373427942335221,0.44334350527441,-0.511390877993889,-0.616646537141543,-0.155346538856199,-0.444682920211824,-0.560904192131464,0.137575162422385,0.40234294140678,-0.123612145485386,0.275667330834307,-0.0136623982598337,0.209389166761096,0.15498223843774,0.522792215414792,0.154697724751415,0.557579345515089,0.59516257168737,0.781052404004599,0.125912577945994,0.344316850452723,0.25097701517989,0.240246101474072,0.631900106968813,0.081906518845306,0.161306019007089,0.284039878060534,-0.123225737203443,0.0755804284147504,0.00293067016686824,0.0513283789221908,-0.00664538257970167,0.603675157771663,0.286076209019138,1.0459880687843e-40,1.04178074049095e-55,7.56078856142008e-87,8.06887705243305e-06,5.69796623320086e-41,5.72299862565379e-69,7.89670575096279e-05,3.52877095024139e-33,0.000394724274152171,9.88442171084582e-16,0.69640728251892,1.47869341610285e-09,8.47763241506793e-06,1.4331275075235e-58,8.81052620251432e-06,5.23600731815687e-68,1.53211690819665e-79,4.87337311731289e-169,0.000306129123505189,3.50730348842864e-24,3.23970604810805e-13,3.33274145385131e-12,2.17519079941269e-92,0.0191325068997901,3.53831960746461e-06,1.20616459273462e-16,0.00041176902803393,0.0306613864791662,0.933301937968936,0.142444197946706,0.849486197807715,2.2733062494808e-82,0.297926362281176,3.13843233863535e-18,"midnightblue"
"ENSG00000287299.1","midnightblue",0.0673623339398469,0.483395191406937,-0.460058076112305,-0.497200652581288,-0.146022574559704,-0.474396523069291,-0.435732770231097,0.0810460849621063,0.437787618886547,-0.0273754391100757,0.318714073651999,-0.0250469297825433,0.28488247948496,0.106781758379877,0.402690743073407,-0.0259883075905634,0.350636216623859,0.391863320865233,0.764946186078026,0.112306107261799,0.300600815795682,0.26947891132601,0.259106579676265,0.608274702090404,0.121844487466097,0.175438596688451,0.225547337139572,-0.094836584552057,0.0596907523089522,-0.0130314925802688,0.0433566957721278,-0.0279485601897606,0.585255645662585,0.0541229129422542,3.99376448240971e-49,4.38332178344584e-44,2.6984300308366e-52,2.75954646947665e-05,3.90123644056809e-47,3.13580771225685e-39,0.0204360307447214,1.26271818426863e-39,0.434269847929386,9.07505295446541e-21,0.474376439136149,9.72157561662132e-17,0.00222737630692001,3.07644365636759e-33,0.457922240889941,4.48941818739315e-25,2.04101422576966e-31,4.62012554337652e-158,0.00129401095972807,1.51842200266823e-18,4.46959260353104e-15,5.14320372968742e-14,6.20065626079692e-84,0.000478469534154795,4.43654301646859e-07,6.79069509280346e-11,0.00664029963439442,0.0879879601608641,0.70977695871041,0.215449918528752,0.424706891261911,2.35807725506911e-76,0.235519462977617,8.98379216089376e-12,"midnightblue"
"ENSG00000250116.2","midnightblue",0.0520880398482406,0.369397315115484,-0.269055734696286,-0.417387419620386,-0.0411937526669294,-0.0919629220630319,-0.293609486291124,0.0743487441049031,0.0773379300360552,-0.246403551960755,0.189653270415568,-0.113045796380931,0.117371118939189,0.0458555213387698,0.379000393467434,0.350440427258233,0.543458314029843,0.386045796625758,0.764480428833643,0.127073955176504,0.0628132406480426,0.097242004116583,0.118578939309126,0.349327767455955,0.0668895887729408,0.175224400215892,0.269946574965074,-0.0805681181537947,0.0209615671204739,-0.0318226792331389,0.037553678056969,-0.0187899753088964,0.340046827254114,0.136622567789722,7.57823460541163e-28,4.94842554607635e-15,8.04010093927068e-36,0.239248177784857,0.00849437279046269,9.97102110701995e-18,0.0334934718907636,0.0269770371212802,8.86839916522738e-13,4.61344952751615e-08,0.00120104659115056,0.00076990305439804,0.190133707406136,2.44199250890724e-29,4.78803466180174e-25,4.82478454065473e-64,1.82420605667465e-30,9.30912027288236e-158,0.000268823127012163,0.0725695046493724,0.00537699709855274,0.00067818247226077,6.89794439843666e-25,0.0558370122513434,4.58427447314674e-07,3.99329517986714e-15,0.0211930178153714,0.549396648417167,0.363355771685266,0.283362011240727,0.591521827667047,1.37011281007491e-23,0.176489234357273,3.77585677034225e-07,"midnightblue"
"ENSG00000271533.1","midnightblue",0.0272697610340532,0.490987898670481,-0.504951742167228,-0.515975617869382,-0.117329537567792,-0.365546763939337,-0.354136050032704,-0.014616636678142,0.332862522042098,-0.151361644877135,0.486319700646259,0.115398273028858,0.171625925170554,0.144035520423501,0.358852664495226,0.112017790534034,0.3494306250612,0.466907130376282,0.725563469863509,0.108053430926822,0.347322629770318,0.244561329165098,0.180926403792631,0.49439591765244,0.120455388640112,0.194069238122493,0.166335570921863,-0.00785204941455675,0.121245219763017,0.0480244868181985,0.118655534963456,0.0516658340581934,0.585473724396903,0.436046627597671,7.51179379816033e-51,3.85992981490805e-54,7.58821177285998e-57,0.000773256453281647,2.90917218459809e-27,1.40905968864053e-25,0.676364605406969,1.29365748292007e-22,1.37697662761434e-05,8.74664565759755e-50,0.000944773324907629,7.90097491827835e-07,3.55270295436047e-05,2.8883614632936e-26,0.00133200894402289,6.6694242622478e-25,1.59473520804893e-45,1.37068048137758e-134,0.00196983536810673,1.32698513962023e-24,1.32289359489246e-12,1.89083047248232e-07,1.22171173569948e-51,0.00055558626062016,2.20230331187216e-08,1.72355146514243e-06,0.822575116998901,0.000510427708885318,0.169993302355541,0.000672722334853106,0.139835077793507,2.01176250941679e-76,0.179359066915248,2.41881249485502e-07,"midnightblue"
"ENSG00000286242.1","midnightblue",0.0715790481600181,0.359392475867826,-0.306102582556195,-0.359745200101382,0.0276456604016172,-0.0840598873128697,-0.31765075364973,0.0689967022195298,0.082665955788033,-0.248961529020669,0.148255644557908,-0.12119952496512,0.0889364685139282,0.0368940780373039,0.446088968403732,0.342685901102078,0.514263464484076,0.389667066383692,0.722867540462394,0.0609993940333106,0.090304999072102,0.106408460311937,0.04961467327783,0.305660411823819,0.0199654196915711,0.10132008266699,0.172730048804819,-0.0529582020991848,0.0451895782374714,-0.0266090532955957,0.00653354742358207,-0.0161697900131432,0.314299228181514,0.0406869544997511,2.4051276179271e-26,3.32894819935523e-19,2.13353524419923e-26,0.429745615801839,0.0161834275265723,1.23786108074272e-20,0.0485311691294577,0.0180428732644864,5.06201590349668e-13,2.06930390585343e-05,0.000512944302769284,0.0109340409625529,0.291909627459268,3.00275731749214e-41,5.91687791313496e-24,2.02775580615423e-56,4.69029531511151e-31,3.92326521767665e-133,0.0812321227422458,0.00976283759552755,0.00230862445068852,0.156273232565587,3.76528598467639e-19,0.568536228050446,0.00372137787055683,6.69361494916133e-07,0.130181255048785,0.196656264481617,0.447249605962571,0.851989740936993,0.644231714326572,3.26655796309114e-20,0.183999696497303,1.15938740830844e-07,"midnightblue"
"ENSG00000133740.11","midnightblue",0.211088294166381,0.661135547187111,-0.458588368532957,-0.590203758332137,0.0583794119703279,-0.148781037658437,-0.237525527413636,-0.204194400965786,0.0852998004422051,-0.368988459895455,0.498606638970443,0.0126958435112623,0.185409478291557,0.115830074444287,0.372673027578809,0.348498243896937,0.524688010544376,0.521750861339258,0.713269405260272,0.193664996067948,0.286066504486381,0.328290872160799,0.120731284235568,0.460322728819259,0.162834071710745,0.261290210949157,0.360968372926875,-0.0175574123148757,0.128575195233608,-0.00957677580903926,0.0712673079876777,0.009007775565084,0.572505362229391,1.08166410037024e-09,6.32227165159666e-104,8.8385552217662e-44,6.22926706135096e-78,0.095204221709149,1.93262732637292e-05,5.91303440176635e-12,3.78388248674666e-09,0.0146729480424213,8.74934791345014e-28,1.25903017179278e-52,0.716926609888643,9.23803527006782e-08,0.000903622992381516,2.3785646888067e-28,9.04732367472366e-25,4.67577955052393e-59,2.64346686438276e-58,4.39008330131783e-128,2.35824408787832e-08,7.1708861473038e-17,5.23581565963312e-22,0.000539405871969923,3.86188720373015e-44,2.85027337501309e-06,3.10266677425103e-14,1.406487152683e-26,0.616072028353919,0.000226885780137987,0.784476649817191,0.0415729919357321,0.796993557280914,2.07207409695313e-72,0.157484440429917,6.02398041191405e-06,"midnightblue"
"ENSG00000246451.2","midnightblue",0.34800838375542,0.556744374425215,-0.245418554296829,-0.320472727168566,0.0915013147808413,0.0228080422219118,-0.252023769829856,0.0387796998392634,-0.0372479404418736,-0.345524511422797,0.0711249639746672,-0.390908840805917,0.0612099128883169,0.0432945660953254,0.413160603806704,0.423679039866302,0.561051181571588,0.381280288511037,0.712196819833399,0.080219666272151,0.102208539869659,0.0619278162453598,0.037477000337591,0.270723333478849,0.0437333323929535,0.135191076259291,0.281478397193138,-0.0732751112184961,0.0400064211612457,-0.0296637520521183,2.1710237626555e-05,-0.0394589499210222,0.277565847967456,1.06149927553244e-24,9.09345710158964e-68,1.09871484650571e-12,5.41590961842481e-21,0.00883187089600326,0.514779815382807,2.56547495840082e-13,0.267927809996886,0.287302730895536,2.37646358156166e-24,0.0419829577764319,2.93240659185746e-31,0.0801856340464771,0.216108857850246,4.58458866195874e-35,5.75102748275709e-37,5.18644955043598e-69,1.06209451138324e-29,1.56225397681102e-127,0.021760140921079,0.00342873867894773,0.0766988875428802,0.284346876772074,3.31009053612655e-15,0.211486271526415,0.000105117585308793,2.31317293285546e-16,0.0361414938668749,0.253072025415515,0.396831750935204,0.999505328790947,0.259629686277976,6.1734784384283e-16,0.244924520727226,1.22291627704168e-12,"midnightblue"
