"gene","module","MM_MEdarkred","MM_MEsalmon","MM_MEgrey60","MM_MEtan","MM_MEviolet","MM_MEbrown","MM_MEred","MM_MEorange","MM_MEblue","MM_MEyellow","MM_MElightgreen","MM_MEpurple","MM_MEdarkgreen","MM_MElightyellow","MM_MElightcyan","MM_MEblack","MM_MEpink","MM_MEgreenyellow","MM_MEmidnightblue","MM_MEdarkorange","MM_MEdarkturquoise","MM_MEsteelblue","MM_MEdarkgrey","MM_MEturquoise","MM_MEsaddlebrown","MM_MEcyan","MM_MEgreen","MM_MEmagenta","MM_MEpaleturquoise","MM_MEwhite","MM_MEroyalblue","MM_MEskyblue","MM_MEgrey","p.MM_MEdarkred","p.MM_MEsalmon","p.MM_MEgrey60","p.MM_MEtan","p.MM_MEviolet","p.MM_MEbrown","p.MM_MEred","p.MM_MEorange","p.MM_MEblue","p.MM_MEyellow","p.MM_MElightgreen","p.MM_MEpurple","p.MM_MEdarkgreen","p.MM_MElightyellow","p.MM_MElightcyan","p.MM_MEblack","p.MM_MEpink","p.MM_MEgreenyellow","p.MM_MEmidnightblue","p.MM_MEdarkorange","p.MM_MEdarkturquoise","p.MM_MEsteelblue","p.MM_MEdarkgrey","p.MM_MEturquoise","p.MM_MEsaddlebrown","p.MM_MEcyan","p.MM_MEgreen","p.MM_MEmagenta","p.MM_MEpaleturquoise","p.MM_MEwhite","p.MM_MEroyalblue","p.MM_MEskyblue","p.MM_MEgrey","GS_AGE","p.GS_AGE"
"ENSG00000198590.12","midnightblue",0.179005209588265,0.149832998580795,-0.138180726478824,-0.264711227920777,-0.0234989035673708,-0.0599534899749132,-0.393682467445548,0.14707069770242,0.0358013919929487,-0.234039427631633,-0.103601934315543,-0.0762832543054444,0.115195403078627,0.101749371165257,0.265826767530323,0.323261913322015,0.461385557708897,0.482061603875217,0.38767973990029,0.116796977863299,0.155973376933441,0.0793890793539589,0.0609451176326329,0.279937540556724,0.00443901853944674,0.0899845870875356,0.28770680467303,0.0150301568282209,0.0671599591123716,-0.0327627175854062,0.0236353260976225,0.00188347026480394,0.247313238461479,2.5563432288068e-07,1.68433148434569e-05,7.3378258817012e-05,1.39227838494116e-14,0.502124975177877,0.0865964675242966,1.01968206632385e-31,2.41204972517644e-05,0.30644644585321,1.22014943043539e-11,0.00301168478897869,0.0291392460181752,0.000964698971634361,0.00357726134248407,1.06942889025721e-14,2.37178285262757e-21,2.31964248381652e-44,7.94370859895463e-49,9.90446628498561e-31,0.000817419423910976,7.40919614036318e-06,0.0231653977531823,0.0815037171968381,3.41127202480024e-16,0.899125991257704,0.0100265633707856,4.6928428230003e-17,0.667748661268528,0.0548512500006161,0.349347867626155,0.499645624965503,0.957105473378635,7.27038623380475e-13,0.217396162450165,3.31091787473251e-10
"ENSG00000280295.1","midnightblue",0.00531268510808414,0.141763590306336,-0.260909274800904,-0.242276288785199,-0.00916643641872918,-0.0488519591914377,-0.231271341474382,0.0344203110444192,0.0564467673914383,-0.162350759506303,0.0717419990611245,-0.0225649120564469,0.0835529927848396,0.0826260277543291,0.271316465353107,0.240033601886228,0.30779393031931,0.285557539091932,0.387181017748589,0.0544618822138286,0.0450644059753832,0.0319307361491441,0.0107315579841892,0.17722716787069,-0.0113273231707648,0.0385247243447718,0.0876213397133427,0.0314590586758464,0.0399335520714959,-0.103527231608826,-0.0270038035602166,-0.0722716282660877,0.198350154747922,0.879411548895977,4.72348052464542e-05,3.38980231604024e-14,2.16261775991799e-12,0.793497930518733,0.162745482984546,2.15107997953294e-11,0.325493803851044,0.106693542499552,3.05269412205702e-06,0.0402302038829844,0.519272375902309,0.0168391881150715,0.0180987805313839,2.86705027404306e-15,3.48627651801602e-12,2.07421849653004e-19,8.17451552878138e-17,1.193847555004e-30,0.119607963918935,0.197900308078706,0.361727955641497,0.759247174031849,3.36961259313852e-07,0.746328472988077,0.27108920082396,0.0121752922807713,0.368867037275291,0.253938151908451,0.00303281533321233,0.440536671168572,0.038775525268644,1.05764500926255e-08,0.140475236096339,5.54095316355715e-05
"ENSG00000280269.1","midnightblue",-0.163896452446558,0.0763727429781663,-0.211600598870989,-0.372360649675664,-0.0242697887012405,-0.118833245296732,-0.268470925152533,0.0342433271386538,0.115551484497855,-0.12603839438341,0.179724669057686,0.14222457830148,0.105946389905141,0.0496241659639293,0.290216386457607,0.213904062385399,0.345953228432961,0.34153425693192,0.386187346374839,0.0317411575582507,0.0789935287396759,0.139664970427364,0.0544584993361889,0.272005740440404,0.0613054371077649,0.074936425966724,0.140891760596542,-0.0623405981234362,-0.0200641531684217,-0.05729402869144,0.0619741461484586,-0.0233883534173288,0.287577484240168,2.44954216535775e-06,0.0289501752595952,9.83845260627883e-10,2.6580057594868e-28,0.488200634272453,0.000660210954804376,5.69402663494824e-15,0.327989105823287,0.000929978052513887,0.000301865490859565,2.28422144103931e-07,4.45977125460429e-05,0.00241294345540591,0.156193925587181,2.43985610335045e-17,6.40538036144085e-10,2.06891871209802e-24,8.54390706095876e-24,1.73043342461142e-30,0.364586872244476,0.0238618291709856,6.12176336616613e-05,0.119630973625965,2.42505590033249e-15,0.0797144029767735,0.0321154702565369,5.26305530809131e-05,0.0747505888843502,0.566625079226369,0.101528396299281,0.0764781759275925,0.504138874900685,4.85285486030289e-17,0.140978235476411,5.2070378051482e-05
"ENSG00000279166.1","midnightblue",0.00629935121218454,0.187260371608601,-0.228689049206776,-0.261613544413562,-0.0260028520984732,-0.229545802051642,-0.254932391642221,0.0221052694582483,0.205875637455796,-0.044416463560126,0.133714849196957,0.0160532552176438,0.13185798036729,0.0553551162273942,0.253049519019694,0.0192655543178662,0.249503215836632,0.214703557981408,0.38606619912603,0.116342194719951,0.219781121133344,0.192347479379653,0.170153666813271,0.36285349492811,0.149003568332776,0.20103130536543,0.179973915523114,-0.0176808157598925,0.0171062674052152,-0.054200555125303,0.0255391055091186,-0.0342893270095767,0.330597306703574,0.85723725671804,6.83768727929339e-08,3.62695960149559e-11,2.87779222121804e-14,0.457670552575335,3.05188725084393e-11,1.33395340816752e-13,0.52782051809345,2.79922561342008e-09,0.204431921187892,0.000125193179804435,0.64662072769658,0.000155580705952298,0.113652513463112,2.03898141158353e-13,0.582170686574541,4.49159939502446e-13,5.51265084261547e-10,1.81038573261041e-30,0.000856969849917173,2.09607650923496e-10,2.94433210780948e-08,9.84014869706849e-07,7.3738725462971e-27,1.87736400145858e-05,6.62528359375447e-09,2.1966369201377e-07,0.613594040463356,0.625168252185318,0.121395678183715,0.46573361089723,0.327339363721713,2.59387648378018e-22,0.0984031068330966,0.00484846114892602
"ENSG00000262265.2","midnightblue",-0.0651199364572506,0.0945766719669922,-0.201924704797237,-0.281650127821859,-0.0570922428395405,-0.200859121518676,-0.324492976278415,0.104536634253923,0.190279279852775,-0.0432247002519406,0.0668203691495001,0.0647819132640985,0.151381772146922,0.144466908074164,0.310160771438475,0.10634870480571,0.31596127950794,0.297148036752477,0.385515209396466,0.109273553436678,0.128735465643281,0.0924081391057322,0.1204384985619,0.318515610928578,0.0314249037864152,0.0855097245268293,0.142836379218031,-0.00350102315382103,0.0197436928408204,-0.0167246749858471,0.0228540576985324,-0.0424373899865939,0.29856756130629,0.0626589478849987,0.00679163161050503,5.66099168836814e-09,2.21482689369541e-16,0.102740141956589,6.82864054838126e-09,1.64287412211639e-21,0.00275839146751503,4.15869731037634e-08,0.216851574588041,0.0560917397552589,0.0640372700053107,1.37331062772584e-05,3.36403053108496e-05,1.06437305050211e-19,0.00232187895125321,2.02197067561607e-20,3.87131891462256e-18,2.22271650123892e-30,0.00174867091506065,0.00022279038489149,0.0081798126170605,0.000556591321809238,9.61732309010959e-21,0.369387363888966,0.0144298812809108,4.13125922167785e-05,0.920361079929447,0.572839289974341,0.63290692802439,0.513931815623154,0.225348126278484,2.63885461952591e-18,0.0757710140938957,0.030242037867433
"ENSG00000241112.1","midnightblue",-0.0477517166576871,0.172343427895457,-0.154330806226992,-0.304474823394235,-0.0409126434301096,-0.104367615054513,-0.160017423548955,0.0196035214462202,0.100602509511181,-0.0706924828432175,0.171127271315164,0.0498712157292899,0.0971888606908728,0.0507638011633388,0.213533936188287,0.154278514659781,0.289687799463855,0.231716675407413,0.384562082191254,0.0551455763096182,0.0721714073734518,0.153496008958445,0.0634169797771337,0.221191276542627,0.0582691888395776,0.0514042351746489,0.113767766811231,0.0377867475158243,-0.000420667303202647,-0.0228857767580941,0.0232941316734584,-0.0402498070406566,0.258875457686329,0.172434656912855,7.09465696252706e-07,9.25827487872372e-06,5.23325825343048e-19,0.242472027597526,0.00280270359262782,4.23954725949627e-06,0.575567537471136,0.00397407710819797,0.0432495569094413,8.5124960795944e-07,0.154140641118664,0.00540238622216936,0.146892573994818,6.86492353669011e-10,9.32382594841848e-06,2.80178294379188e-17,1.96450301673613e-11,3.16690712286236e-30,0.115028212491303,0.0390473182790455,1.03592030241422e-05,0.0698593790749462,1.5956569801888e-10,0.0958317288695532,0.141854469522883,0.00111628467555438,0.280382588673413,0.990415258245175,0.513347701129779,0.505858670463985,0.250194022410424,5.42433295514108e-14,0.0622666487435451,0.0750966265370339
"ENSG00000288855.1","midnightblue",0.0842724987757196,0.240317551843073,-0.12003108398578,-0.166631482328227,0.011151792220224,-0.102256956694161,-0.102652866518568,-0.019158602563649,0.0974128069132841,-0.0741348726623827,0.171033270375038,-0.000604641444767323,0.0873311161629848,-0.0379176087929184,0.155313949117784,0.0829019444756931,0.208416378361902,0.167768419325249,0.380572043786224,0.0749045514135148,0.0802135714096512,0.156295499049727,0.0813550213645335,0.205212190012131,0.0788275889545143,0.0316422481068489,0.112562464720659,-0.0276423807293536,-0.0353936048648735,-0.0280630025312147,0.0285566659034647,-0.0190735873774418,0.252779294932913,0.0159151141023367,3.28261938987447e-12,0.000581353139324139,1.65102245627648e-06,0.750127519110616,0.00341340889793344,0.00329037339643883,0.58426762564755,0.00529612315942269,0.034007338342843,8.63276067159591e-07,0.986223831143895,0.0124654423579325,0.278719079303018,8.10466357615669e-06,0.0177155149463322,1.76645901261976e-09,1.39865733753608e-06,1.37655816870839e-29,0.032188946229582,0.0217701768145691,7.09054558289045e-06,0.0199593693470136,3.15374282915854e-09,0.0241593476114122,0.366084043255192,0.00126106632739952,0.429800362001586,0.311992183050703,0.422812154140794,0.414695763546082,0.585936966269443,2.16638654720174e-13,0.0628873751698563,0.0722321644860194
"ENSG00000204149.15","midnightblue",0.323437691413801,0.390578423126322,-0.108455908164843,-0.151868645372084,0.0417877589210109,-0.00222577553124021,-0.0958056062077558,0.0342923458929783,0.00227175217721425,-0.113081920063086,-0.00870546048593888,-0.270401584368038,0.0332772101948807,-0.0436466869415095,0.25621262375499,0.206025282866251,0.286419983104862,0.229213693987867,0.379260250666543,0.0586324368526914,0.0558779334252358,-0.0038996854510001,-0.0248653287246878,0.118790612294946,-0.000185909425922226,0.0546496621828925,0.102145621654739,-0.0989974579619727,-0.00489274979188505,-0.0563863052551255,-0.0243181133519757,-0.0271372800588677,0.153341524797542,2.25086663851217e-21,3.32341321570963e-31,0.00189419691774911,1.2874107776752e-05,0.232535475819347,0.949319413033035,0.00610241000635869,0.327296751578072,0.948273981768092,0.00119666829904621,0.803665391714731,3.57789279523587e-15,0.341828118214326,0.212393417342274,9.97666864239135e-14,2.7247878381823e-09,6.54627839847039e-17,3.26337319554354e-11,2.22165559346922e-29,0.0937761597456602,0.110276425690625,0.911328025235439,0.477587508220453,0.000663192608499683,0.995764043823727,0.118336138453434,0.00344875336491213,0.00459648487665953,0.888878922373373,0.107069941988278,0.487334733344219,0.438279946226592,1.05761693756972e-05,0.144929460925239,3.17229879666016e-05
"ENSG00000225092.2","midnightblue",-0.0786004456516396,0.154392869913449,-0.168149834370566,-0.33669267349562,-0.026342429860583,-0.109938408957155,-0.212761425492051,0.0281365150044556,0.113724338218423,-0.17286287425356,0.272993944892627,0.210075933106052,0.063495518548459,0.0525277964509697,0.227067742515545,0.1923083900402,0.253652723839018,0.405027333082477,0.378709850803895,0.109944515052045,0.118403680275004,0.181185941940993,0.0162666122768773,0.240862827097254,0.0437085563263621,0.0577666498922813,0.119337224137259,0.015686128323044,0.0656032663360451,0.0267154263197101,0.0508091450828862,0.0573773563265831,0.385755628934111,0.024571801008221,9.18104411548017e-06,1.32261978135781e-06,3.93718704808187e-23,0.4518163372478,0.00163798197589527,7.9298315921108e-10,0.421597673523705,0.0011212230359467,6.56093747029087e-07,1.90594249190344e-15,1.30356615410487e-09,0.0695130017362564,0.133337270185162,5.01884521371798e-11,2.96371591749851e-08,1.78050392989658e-13,1.21893981154292e-33,2.7140476328447e-29,0.00163699591368825,0.000690830905313915,1.81489928634587e-07,0.642249601069467,2.92366005576912e-12,0.211745381877553,0.098734707173807,0.000625894190585634,0.654170696265573,0.0607307456889711,0.445434984293477,0.146531433062058,0.101031330832924,2.03245665455856e-30,0.175302332034859,4.52998488495031e-07
"ENSG00000220884.2","midnightblue",0.152674383211579,0.291351325198589,-0.0327814586159849,-0.221686454659687,0.058815042022575,0.0827284608041884,-0.00323412682952174,-0.158680157745998,-0.104768031629126,-0.267039198840724,0.21525795501006,0.026912570065447,0.103196058790651,0.0359265094094601,-0.00584330318108669,0.260317855512129,0.259831643292345,0.229026020355925,0.377902814065307,0.120344180093798,-0.0331630834658817,0.184611268105546,0.157080534965122,0.168176551173876,0.11632410917927,0.146521741209606,0.319783044389031,-0.0226239432524146,-0.0471595337900308,-0.0698317305288245,-0.0179318906543615,-0.0244091314746519,0.259443661777007,1.15638796803783e-05,1.81116516661457e-17,0.349072125020292,1.44927018319186e-10,0.0927562373561235,0.0179556568501848,0.926414336658032,5.10692095177208e-06,0.0026987612626685,8.01704093281063e-15,4.96603297423092e-10,0.442083000395084,0.00312812654704067,0.304758052955543,0.867473582618589,3.88802684520748e-14,4.35088310162289e-14,3.38914538083212e-11,3.63743713515289e-29,0.000562234982504499,0.343487191666873,1.05081768296138e-07,6.36784703064624e-06,1.31744503712577e-06,0.000858578694481449,2.58851093511818e-05,6.63381401178313e-21,0.518179743013349,0.177824774219905,0.0458664784175242,0.608565964228278,0.485706083438668,4.75865102021423e-14,0.081774926309943,0.0193270405480169
