"gene","module","MM_MEdarkred","MM_MEsalmon","MM_MEgrey60","MM_MEtan","MM_MEviolet","MM_MEbrown","MM_MEred","MM_MEorange","MM_MEblue","MM_MEyellow","MM_MElightgreen","MM_MEpurple","MM_MEdarkgreen","MM_MElightyellow","MM_MElightcyan","MM_MEblack","MM_MEpink","MM_MEgreenyellow","MM_MEmidnightblue","MM_MEdarkorange","MM_MEdarkturquoise","MM_MEsteelblue","MM_MEdarkgrey","MM_MEturquoise","MM_MEsaddlebrown","MM_MEcyan","MM_MEgreen","MM_MEmagenta","MM_MEpaleturquoise","MM_MEwhite","MM_MEroyalblue","MM_MEskyblue","MM_MEgrey","p.MM_MEdarkred","p.MM_MEsalmon","p.MM_MEgrey60","p.MM_MEtan","p.MM_MEviolet","p.MM_MEbrown","p.MM_MEred","p.MM_MEorange","p.MM_MEblue","p.MM_MEyellow","p.MM_MElightgreen","p.MM_MEpurple","p.MM_MEdarkgreen","p.MM_MElightyellow","p.MM_MElightcyan","p.MM_MEblack","p.MM_MEpink","p.MM_MEgreenyellow","p.MM_MEmidnightblue","p.MM_MEdarkorange","p.MM_MEdarkturquoise","p.MM_MEsteelblue","p.MM_MEdarkgrey","p.MM_MEturquoise","p.MM_MEsaddlebrown","p.MM_MEcyan","p.MM_MEgreen","p.MM_MEmagenta","p.MM_MEpaleturquoise","p.MM_MEwhite","p.MM_MEroyalblue","p.MM_MEskyblue","p.MM_MEgrey","GS_AGE","p.GS_AGE"
"ENSG00000250397.2","greenyellow",0.0728042366837273,0.459088065234777,-0.301700372662745,-0.554106142691271,-0.0278543482978046,-0.0920038383836667,-0.251355223039343,-0.129740014698474,0.0601037184922323,-0.390058529812292,0.488121333249239,0.239916321820296,0.181107555263193,0.166420751333075,0.240438628795052,0.365667502465572,0.446395417086937,0.670400264611895,0.529315800548505,0.232282453977695,0.236403449785391,0.302041652031007,0.112831414972424,0.393042734562454,0.127972440288847,0.279013707064192,0.386333965143878,-0.0828360557060181,0.163435417798756,0.0396854971948344,0.0515092760863027,0.0546936835868697,0.583358098696576,0.0373578964184759,6.96613890744259e-44,1.12407451335527e-18,5.14923549368011e-67,0.42627039796536,0.008465020089761,2.97813417957111e-13,0.000198657775839096,0.0858088422771783,4.0456829728143e-31,3.40678761802996e-50,3.57395614570335e-12,1.83751660007633e-07,1.70236596587718e-06,3.19936381940136e-12,2.78978868219564e-27,2.61043869500284e-41,7.38585544442807e-108,2.94731103908403e-60,1.75014677921168e-11,7.47514165573394e-12,1.02363824715178e-18,0.00122733561339503,1.30216270702325e-31,0.00024292797164554,4.30090824365383e-16,1.63833731574332e-30,0.0178063874690855,2.6163260559083e-06,0.256901975649654,0.141040944322999,0.118039520744959,9.34495279365149e-76,0.183339031548778,1.28883437569573e-07
"ENSG00000172992.13","greenyellow",-0.316593482500605,0.248671984896137,-0.43681386420419,-0.750118017379064,-0.259888918845211,-0.203776417379244,-0.353137185426354,0.0205505294693296,0.188778979195017,-0.254500994331496,0.528117009679426,0.318344566943048,0.137949502742624,0.126030984460348,0.274076963116627,0.308293014108771,0.386740943002779,0.669564526806321,0.437738756487331,0.184424178722045,0.177841214352309,0.210915891845622,0.0206156594900103,0.370621020780154,0.0555927670627082,0.12276472748297,0.236939744622053,0.0222810536712242,0.117857990504827,0.0262899029270203,0.0369372409014936,0.0389075539132953,0.537718461348089,1.68341487448926e-20,5.39543610423971e-13,1.94467944681283e-39,1.04171872332444e-148,4.29366741250397e-14,4.07670194503035e-09,1.96429494989876e-25,0.55725562485861,5.32986779380528e-08,1.47059697100763e-13,6.05578370269491e-60,1.01102495548814e-20,7.54666657294315e-05,0.000302115050008202,1.46206968246864e-15,1.80290658958894e-19,1.40738096764678e-30,1.69428558009773e-107,1.29042180879535e-39,1.08294278933085e-07,3.06398653929315e-07,1.11666306848876e-09,0.556006713854932,4.92317038280451e-28,0.11210794638471,0.000433001688811811,6.68382262743478e-12,0.524542958831898,0.000731628518694118,0.452719112645728,0.291345056565433,0.266352129266152,1.74473616404935e-62,0.257450667546696,7.52181587861272e-14
"ENSG00000287625.1","greenyellow",-0.185537442812356,0.157497693731047,-0.119891858144988,-0.535281842877999,-0.0912704680862184,0.0785624715366196,-0.185300918463276,-0.102335943569085,-0.0752544909691086,-0.400860343989324,0.533673500696761,0.473113211995201,0.0626970719514949,0.0751826539815368,0.0831093933010949,0.504539969664238,0.370178812552601,0.668742888606288,0.343989966880209,0.156229042816539,0.110408007076767,0.236089822613456,-0.0234081568412126,0.16895760164551,0.00342050700056445,0.118978855690199,0.280184659586735,0.0565391466586665,0.0897250665620488,0.00885405353092561,-0.00677742282882461,-0.00592544732848347,0.441808373964789,9.048731957838e-08,6.01300334602503e-06,0.000590047065483927,7.8377479331153e-62,0.00900509550178531,0.0246413463564395,9.4016278192039e-08,0.00338853363251541,0.0313901051879564,6.32098279468865e-33,2.09870201714264e-61,7.41610084263215e-47,0.0731007043665259,0.0315526952954579,0.0174320495883375,4.8502703870827e-54,5.75480273980476e-28,3.82244652925533e-107,3.8958448413628e-24,7.15519515461288e-06,0.00156371948149182,7.97962782449631e-12,0.503777802105156,1.17447229227965e-06,0.922186731879386,0.000650120860611937,3.20575625153992e-16,0.106120469282162,0.0102447929096662,0.800384253602996,0.846532294315135,0.865628107841661,2.09139887726037e-40,0.214562721167918,5.66058994231151e-10
"ENSG00000110888.18","greenyellow",0.00269460506372163,0.413797737247816,-0.508637050914693,-0.604600973659169,0.0851044483172551,-0.205289046265302,-0.301477985500236,-0.170903941106238,0.155833527736615,-0.357406043495705,0.484278590033013,0.241584409009067,0.116279868143958,0.137661437637144,0.421997288021695,0.33625747449562,0.474063493637002,0.667345704791085,0.510913682427898,0.198333114746998,0.358290517723248,0.451215556876941,0.116219284364203,0.470235740906826,0.141774316530621,0.189679265453742,0.251461073910034,-0.0300050415427953,0.183710087622086,0.0367373608475627,0.0494864614564569,0.0254888008992082,0.622207122406143,0.938663418534344,3.5320609967595e-35,4.92961705063937e-55,1.10625782472007e-82,0.0149023708358614,3.11054001310285e-09,1.1946860883265e-18,8.80089635077088e-07,7.55175278896727e-06,4.70960599460973e-26,2.52830284094125e-49,2.50715628943613e-12,0.000862526058075983,7.81469832901538e-05,1.17036748627167e-36,4.51081707604122e-23,4.61011726495231e-47,1.51571951595177e-106,1.36518799623829e-55,1.06077182730103e-08,3.49375695153605e-26,2.8319248962424e-42,0.000867958841960788,3.10031132470704e-46,4.71718029400204e-05,4.59364372223202e-08,2.90871265950151e-13,0.391419550795225,1.21450648551864e-07,0.293965656047649,0.157347371565822,0.466612956859462,7.83608292144228e-89,0.254200388529241,1.57383514347378e-13
"ENSG00000188897.9","greenyellow",-0.143955541932501,0.187939262622395,-0.380090064626748,-0.562111761718775,-0.0434588217987889,-0.227271560582232,-0.352612642441719,0.00919093754977993,0.19783514940417,-0.241510396958874,0.35753535969664,0.365808928489491,0.125745749479791,0.18597805916895,0.357308339218051,0.282006130086931,0.427117241093933,0.667303706692761,0.409116295112548,0.209759118950014,0.276308868800984,0.412372114209368,0.143597096096672,0.454928165753773,0.0870023928129353,0.180749881997095,0.212254957197687,-0.0241926061892553,0.155370813286662,0.000815726205536917,0.0604715794758244,0.017663553788678,0.55137378609316,3.5887669075625e-05,6.11858897498821e-08,1.64166621976108e-29,2.54538475465517e-69,0.214369924489004,4.81869600183639e-11,2.33757607742635e-25,0.792958486931257,1.15621298273961e-08,2.54704963026448e-12,4.50866785339785e-26,2.65610495576054e-27,0.000311869391827451,8.42516220112279e-08,4.86727682434779e-26,2.02387338452584e-16,1.32871670595805e-37,1.57961812289464e-106,2.36943031937567e-34,1.38169091517471e-09,8.43436543945417e-16,6.32621044315325e-35,3.75470246427104e-05,4.99444518872612e-43,0.0128014499449077,1.94421576623787e-07,8.71354620156409e-10,0.489585338217433,8.0423195307842e-06,0.981415225522929,0.0839045869426948,0.613940403301185,3.05179663163528e-66,0.305957221268528,3.46658601125975e-19
"ENSG00000204277.1","greenyellow",-0.263318202214731,0.0558046616200336,-0.235927287907751,-0.568086868669945,-0.0561830153438473,-0.0244302931135038,-0.312975209689915,0.0114806919172604,0.0133263619989855,-0.340914504030026,0.351632366547044,0.410199482186812,0.0280248160076665,0.13351425023683,0.264802666123667,0.478104888024619,0.509640881119506,0.663884972412887,0.350596709056705,0.191881256609449,0.144177086637917,0.346010917351431,0.0298055267802935,0.302833305918122,0.112419583022863,0.212489429260109,0.289763811208972,0.0486262642880228,0.139109174860008,0.0382700054903484,0.0237389204598755,0.0193077846131134,0.432169721533727,1.93216349841524e-14,0.110744756455803,8.25402281537091e-12,4.39726461288819e-71,0.10834320372933,0.485327845331788,4.77637267336193e-20,0.743014114018682,0.703516905584426,1.04051576866087e-23,3.23289241806697e-25,1.5294898496245e-34,0.423443830138865,0.000128184408845477,1.36255795556993e-14,6.00296668250648e-48,2.80196206611263e-55,4.45225057193356e-105,4.54815277530367e-25,3.18374252133518e-08,3.48970846783801e-05,2.0306605214651e-24,0.394578023168781,8.23469085547951e-19,0.00127933152270079,8.34177411163731e-10,2.74665472953065e-17,0.164698862205434,6.55293727907589e-05,0.274272788214484,0.497767238181466,0.581343669758115,1.49604221500378e-38,0.233933541911792,1.24706846623237e-11
"ENSG00000166863.13","greenyellow",0.000186510097600276,0.40118613549317,-0.436740454998363,-0.61847068853073,-0.170947965004507,-0.271079988623956,-0.344878834319838,-0.0766812967715971,0.223350840011068,-0.279212305102371,0.444627290922175,0.24940955005693,0.190237522814292,0.233183353860262,0.199808957353619,0.215041122659274,0.358832765444024,0.663562311448005,0.436431955585986,0.282183267667101,0.331010991553121,0.361238385660044,0.126905408398904,0.46659958310298,0.132896004729451,0.201002107147976,0.326773755783858,0.0615053113883449,0.187935070094212,0.0216524280329204,0.0363619357330817,0.0242353929748415,0.631428284755789,0.995750357616505,5.56241964641427e-33,2.00891545626327e-39,1.705889038743e-87,8.74331239470691e-07,3.03622496799065e-15,2.92685892746188e-24,0.0283063273844363,1.04703028143586e-10,4.0921977044931e-16,5.8438610127896e-41,4.5855141728117e-13,4.18762934946983e-08,1.45513631857453e-11,8.20659433520178e-09,5.17322748475851e-10,2.90790172126148e-26,6.0875559922951e-105,2.30269205087282e-39,1.93499128777665e-16,2.28539629012129e-22,1.28257363654049e-26,0.000273959772802345,1.85358628285604e-45,0.000137831830507668,6.65934910620485e-09,8.28340324832031e-22,0.0787356708954452,6.12279674058248e-08,0.536311637901899,0.298930333205184,0.48881745519441,3.26255089201821e-92,0.325959231543904,1.05853917312391e-21
"ENSG00000189007.16","greenyellow",-0.275436662217922,0.165937419123364,-0.298157912310587,-0.637342743542176,-0.0098461613011749,-0.178603540099884,-0.293543433357187,-0.114722826674186,0.15188144356273,-0.284765040799844,0.56986158658293,0.526671056845942,0.113737058761806,0.126705823449809,0.300443068256494,0.315584183003106,0.379959676867087,0.663147277627163,0.425388345764296,0.154770113993888,0.249994866058265,0.35192565257566,0.0121205821590518,0.368941514314855,0.162698250715036,0.16020600358591,0.200375327503921,-0.00567261451006274,0.139677125639882,-0.00562661704248374,0.0172910809315862,-0.0139983517513144,0.597564857108904,1.04635686114306e-15,1.82597641609468e-06,2.948106814559e-18,1.92438709095913e-94,0.778569825991291,2.72159619733541e-07,1.01474042283801e-17,0.00101263073005229,1.28522330915884e-05,1.00186944134571e-16,1.29625018218072e-71,1.43791071803987e-59,0.0011197744712756,0.000280161054068284,1.58519502057681e-18,2.25503954096163e-20,1.72169191354976e-29,9.09814120561127e-105,2.78176272774488e-37,8.72466419100749e-06,4.02872432322451e-13,2.93433715155693e-25,0.729237703131529,8.89479033577218e-28,2.90582055215506e-06,4.12920481586109e-06,7.43299134579845e-09,0.871310619922212,6.11264022127786e-05,0.872345152333419,0.621434944881009,0.689325925483351,2.48668176768854e-80,0.146828739536021,2.48837076017381e-05
"ENSG00000164104.12","greenyellow",-0.450275098580105,0.0381193998466946,-0.442608378281351,-0.694949194660051,-0.38422886833957,-0.166342499315535,-0.443903657027896,0.0798174725396083,0.164257357940805,-0.262452863886467,0.408067476129375,0.37576671907749,0.112683974640479,0.124155268366376,0.157393815452345,0.355741860144101,0.394027129446305,0.66298932608207,0.412013432586762,0.134714444903935,0.151021330257351,0.12863131099146,-0.0307295633847876,0.317738025196273,0.0319269670897959,0.135237592821972,0.24678292426098,0.0263433682082741,0.137052848120411,0.009356361852022,0.017040582622456,0.0183854309039399,0.424435207536923,4.38033386474299e-42,0.276167069738462,1.45819434233409e-40,5.28710007712296e-119,3.58316929400529e-30,1.72181887586975e-06,8.11604067585729e-41,0.0224310800733125,2.32614001278391e-06,2.36607576106038e-14,3.61447579110052e-34,7.86490432428971e-29,0.00124572259544225,0.000371876893248313,6.0995552591451e-06,8.23948357160364e-26,8.93617225943078e-32,1.05996901192416e-104,7.32208110865633e-35,0.000111241793148148,1.4403903919518e-05,0.000225443894034399,0.380079236430217,1.2067763447534e-20,0.361784657471645,0.000104537216529898,8.16398791138408e-13,0.451800219198596,8.41078452072628e-05,0.789318925199064,0.626497432966241,0.599530041847726,4.17282424189374e-37,0.253921583066262,1.67592116834945e-13
"ENSG00000285517.1","greenyellow",-0.100438688640863,0.300176401613799,-0.464942546434813,-0.600057431146984,-0.0472272220458134,-0.296877749385497,-0.343189919356324,-0.125560141077546,0.248210565146019,-0.279921011927221,0.503296827915862,0.376415307021268,0.188156983980527,0.169550274916507,0.257188022136612,0.182080388074677,0.327594216966856,0.661319628010559,0.398136549999561,0.241024335884472,0.390702184107154,0.522732181116164,0.187929308561905,0.529547373414881,0.143371077691635,0.197430117875148,0.290651912814752,0.019577546837633,0.211973731302488,0.0242636650491435,0.0836389792449222,0.0230461026008103,0.67472306582933,0.00403390575215349,1.7047145852698e-18,4.15748557321387e-45,3.70832147615951e-81,0.177202404179013,4.16337900926383e-18,5.03557108343749e-24,0.000318373980603908,5.97174659711196e-13,3.42547135569897e-16,9.64694377311098e-54,6.22689057321995e-29,5.90387850319063e-08,1.07605247105932e-06,7.98729606293661e-14,1.57511342233174e-07,6.46557637114467e-22,5.29792279597977e-104,1.83045835016238e-32,2.82492109954099e-12,3.17125005206191e-31,1.48469923972416e-58,6.12858377846671e-08,2.56370423315068e-60,3.86304317408434e-05,1.23993714933734e-08,2.17657909705654e-17,0.576073770344912,9.18075835921332e-10,0.488310419479171,0.0167263355531348,0.510400548451675,9.64453875528114e-110,0.289175394974061,3.20291139227487e-17
"ENSG00000130684.14","greenyellow",-0.180109012274673,0.26586641054934,-0.364732336021696,-0.613235465208889,-0.206781713306749,-0.187767448897885,-0.414038303389259,0.0403613625921047,0.183417690443808,-0.290584181094228,0.444488039397777,0.214893989277205,0.163043958649711,0.0911909278145723,0.28319609959712,0.324642520067651,0.41015270523901,0.659976841593137,0.528459949411107,0.117044313595399,0.190568103750782,0.161440446339905,0.0302020006983813,0.386426041502743,-0.00360223523521868,0.112599806549582,0.253500365122751,-0.0724581370145172,0.136045798523677,0.0486720086349337,-0.0270583608920914,-0.0594773644112271,0.512238772549514,2.15052724989393e-07,1.05942533820983e-14,3.85762688723154e-27,1.19227176395298e-85,2.37700376234622e-09,6.29333893817291e-08,3.20033800380936e-35,0.248882548664585,1.27271986986572e-07,2.21560405543625e-17,6.22552772026404e-41,5.31859145343305e-10,2.76643048747596e-06,0.00906547931146716,1.49585143615318e-16,1.57102270936263e-21,1.55872786736224e-34,1.91797383856263e-103,4.92982023724777e-60,0.000796626157290656,3.96381199616831e-08,3.47192359788752e-06,0.388316608989369,1.58300111149543e-30,0.918066756491473,0.00125633252952839,1.84258320462131e-13,0.0382739949013299,9.49229831009507e-05,0.164301529698219,0.439613452328735,0.0891312864793901,6.43706951779819e-56,0.228263386414708,3.95076330013043e-11
"ENSG00000233695.2","greenyellow",-0.207517337197275,0.233208894874305,-0.42108469455656,-0.627947451758469,-0.209863401092171,-0.466084393160378,-0.548513959171225,0.205893741559567,0.447223922358211,-0.0469018286406922,0.350222702610521,0.283161247056664,0.229105656690458,0.200923960221289,0.477783583193667,0.10115195697906,0.406135074745993,0.659750162775849,0.547264330413409,0.22555108359219,0.321918043255498,0.355170530727639,0.209529844161935,0.594408729257216,0.0865809487395611,0.15300100022807,0.193895776073163,-0.0774361234985965,0.165529874336894,0.093305145170265,0.0767917142824015,0.0442590686276499,0.643857735657249,2.08037542219832e-09,1.44752454239727e-11,1.71806831033541e-36,6.35404810360315e-91,1.35548550475119e-09,2.38392247106216e-45,1.93110335878166e-65,2.7901161053162e-09,1.7865182283366e-41,0.180209151072869,5.14321515784959e-25,1.50918648339333e-16,3.33520797639299e-11,6.75136170789934e-09,7.06623542989323e-48,0.00377924054727677,7.83878011198339e-34,2.38166057593634e-103,4.30027302914762e-65,6.7856557144633e-11,3.53444127545111e-21,9.97614362536508e-26,1.44105104942223e-09,2.70222562534675e-79,0.0132439210457483,1.10698182468283e-05,2.26795415302167e-08,0.0267829512850434,1.93685179074834e-06,0.00757747187065317,0.0280789343907718,0.206041913644216,5.90779614289858e-97,0.380244695341352,1.55152530107764e-29
"ENSG00000263990.1","greenyellow",-0.165276594812446,0.187119474929241,-0.269425450626292,-0.612310601807796,-0.204110579474881,-0.24524283983479,-0.460082776862981,0.0683257724189134,0.213823332316782,-0.221898943906067,0.338353456820464,0.286294514040419,0.205125856676555,0.165407221935171,0.247820887764422,0.257880266845564,0.428785849433136,0.65796159543909,0.44601014906004,0.179662203554322,0.292863210364112,0.229595198552828,0.136651388408688,0.461788983361998,0.123098499821974,0.230915361540694,0.384798040963659,0.0110539875220369,0.153455380182359,0.0157668055761312,0.0523353227353623,0.0105030468871324,0.548354075441276,2.0089808624739e-06,6.9968490500652e-08,4.52747444960835e-15,2.50394256248086e-85,3.84091605680608e-09,1.14140475990041e-12,4.33183340407273e-44,0.0507651351264121,6.50298617886135e-10,1.39054855094547e-10,2.33830612398655e-23,6.76159961836349e-17,3.20296850664941e-09,1.97146507298768e-06,6.50509366681525e-13,6.81719647868746e-14,6.48580277210693e-38,1.30616713883262e-102,3.11279018365422e-41,2.3066939301523e-07,1.21524251822294e-17,3.02159791372581e-11,8.82720029806043e-05,1.91067288582347e-44,0.000417530088531963,2.31257494695475e-11,2.9014791918942e-30,0.752246956812857,1.04158495628365e-05,0.652508502533537,0.134767598100598,0.764220330873715,2.13979744453713e-65,0.246635863532949,8.43028976289033e-13
"ENSG00000203965.13","greenyellow",-0.0365692780285539,0.346956591977785,-0.377223877768372,-0.553298350849488,0.0566430840962726,0.0115496332037922,-0.0521926629625371,-0.366007197891449,-0.073068521895492,-0.520457086603591,0.612030023353944,0.445041058702198,0.05172812577704,0.0650449024409264,0.0399548619649158,0.411999519206183,0.329911519455645,0.657261296996107,0.331450278766412,0.208109277368167,0.225097409320026,0.530220067093903,-0.00281599594744651,0.293447687857005,0.172267692451004,0.231080821916434,0.319121031113066,0.00519287150022402,0.188025608540807,-8.23555048577271e-05,0.00186854170910375,-0.00633624782075503,0.577186210661504,0.296181543264305,1.49456667543483e-24,4.65061115712534e-29,8.72894396266731e-67,0.105478610734203,0.741525809011429,0.135835361116155,2.47930314962059e-27,0.0366709593562458,5.63936779005104e-58,3.13454909719817e-85,4.84152781668133e-41,0.139357492468614,0.0629627727709565,0.253684648405067,7.36369540348536e-35,3.1983063814433e-22,2.53522484616737e-102,1.99746147018983e-22,1.86812192814065e-09,7.42322136964628e-11,1.7087842358773e-60,0.935906042173426,1.04085455152742e-17,7.17587909968367e-07,2.23608970901103e-11,8.05574878182079e-21,0.882111033847508,6.03254856481441e-08,0.99812351836124,0.957445136027527,0.856410108846997,7.73913015650629e-74,0.258778814657205,5.54630855785727e-14
"ENSG00000224596.9","greenyellow",-0.269780652018552,0.203827610399768,-0.521980656759198,-0.698977767394417,-0.148312999994093,-0.293925008878108,-0.355004748380803,-0.11256800494741,0.256131522002043,-0.258995008542817,0.52219634712227,0.439763744864926,0.236071423341052,0.125713129855584,0.269412079666206,0.230381233719243,0.413146707334112,0.65724108688732,0.425244009122365,0.303962153849755,0.310037603123295,0.388160574211118,0.181432353051744,0.521637878428108,0.211197696623023,0.259278190909809,0.335871895586382,-0.0334001571915957,0.149245962905745,-0.0133332843916494,0.0660573063158445,0.0204492643356626,0.647426548462628,4.15627806873302e-15,4.03968902787766e-09,2.30982744070549e-58,6.10579208458014e-121,2.05394830543666e-05,9.16927855013337e-18,1.05446752332973e-25,0.0012603629597496,1.01624426769164e-13,5.27708268359528e-14,2.03488992590873e-58,5.23398608496854e-40,8.010236397303e-12,0.000313003466526141,4.54206594018715e-15,2.57733788683547e-11,4.61071446978388e-35,2.58414576471699e-102,2.9581841444783e-37,6.031061780027e-19,1.10214257752696e-19,8.26971316401913e-31,1.7455369928971e-07,2.82466102959772e-58,1.06001074968289e-09,4.94376118297946e-14,5.08757372847384e-23,0.340046559833677,1.81887839093435e-05,0.70337018249982,0.0589643549625042,0.559200154519509,2.33749765517486e-98,0.240993016915266,2.84380942051329e-12
"ENSG00000176593.8","greenyellow",-0.00340794561431721,0.334836503667395,-0.278115904119476,-0.54790243723733,0.0749081153094552,-0.170292412222292,-0.282458449894992,-0.213142486285167,0.12684682690893,-0.394567162467273,0.547567313668113,0.352847586152968,0.190317315292943,0.184646197799759,0.170871666298505,0.244944303898907,0.349594323024889,0.656577981275284,0.376141922515989,0.261862958883616,0.374225379164691,0.503469947548189,0.205252797612596,0.505980038151028,0.262438695694523,0.285430682094552,0.4678625219477,-0.0182843057344624,0.157142602560055,0.0073695319957368,0.063848520604192,0.00941833752385042,0.702882846516873,0.922471590380387,7.02208770221963e-23,5.38276042323979e-16,2.85848318203013e-65,0.0321807237426088,9.63947328682603e-07,1.80447701837607e-16,7.38585316226023e-10,0.000275766507405603,7.26463728528609e-32,3.54266538729547e-65,2.16242124024825e-25,4.13251227435069e-08,1.04492277264375e-07,8.84334370393485e-07,1.21768839063125e-12,6.32108112918021e-25,4.83399803208094e-102,6.87146636077711e-29,2.71533331406465e-14,1.36709564244894e-28,8.76752913289419e-54,3.13084413253216e-09,2.17918477360489e-54,2.37392248550212e-14,8.445458472209e-17,9.9846942106379e-46,0.601539509504844,6.3138130505251e-06,0.833313106382335,0.0679735062714225,0.787956551425223,7.5237697310467e-123,0.256016869688506,1.04308705931625e-13
"ENSG00000259248.7","greenyellow",-0.114259902525875,0.282133806375984,-0.330305204422049,-0.609899755332858,-0.211327367002239,-0.325443675747051,-0.544719812116743,0.198838366762773,0.324299584761012,-0.135885116391617,0.307702633472097,0.200100783531122,0.203394971055507,0.213150182086225,0.436814459887932,0.279014099588218,0.536842737565585,0.655856884169362,0.698163727943739,0.24801399115446,0.263002394027194,0.219391167232186,0.156151182753137,0.510581636325303,0.139846434413298,0.143052442250856,0.270389002462928,0.0129853788166717,0.0927354347069379,0.0189325729453198,0.106540477057571,0.0607810653478453,0.59116605940217,0.00106170831615921,1.95941543517256e-16,2.83612509385938e-22,1.71251721555859e-84,1.0348918925682e-09,1.23580025179861e-21,2.17247354512359e-64,9.71761835020226e-09,1.74062288845282e-21,9.67654134616563e-05,2.128035166795e-19,7.79871246252971e-09,4.3630551986916e-09,7.37525034766763e-10,1.94416662763833e-39,4.30048557934285e-16,2.99805462845444e-62,9.53457070906136e-102,1.5130437056603e-120,6.2352072564045e-13,2.08061471010801e-14,2.25957103783793e-10,7.23165440578936e-06,1.64734347749726e-55,5.98689330906306e-05,4.02082026154472e-05,3.58878674514705e-15,0.710757733373287,0.00795524791759522,0.588710756645572,0.00227958641188869,0.0823290944694784,3.05034556093442e-78,0.276200030100548,8.66471136761325e-16
